id,Address,Response_Address,Response_X,Response_Y
1,臺北市內湖區成功路四段３２４巷４弄２２號二樓,臺北市內湖區秀湖里17鄰成功路四段324巷4弄22號,121.597841,25.085487
2,臺北市西園路一段１１５號九樓之５,臺北市萬華區富民里10鄰西園路一段115號,121.499809,25.038062
3,臺北市中正區詔安街８８號五樓之２,臺北市中正區永功里5鄰詔安街88號,121.512082,25.025417
4,臺北市大同區民生西路２２５號八樓之１,臺北市大同區雙連里26鄰民生西路225號,121.515974,25.057193
5,臺北市中正路２２３巷５９號五樓,臺北市士林區福林里17鄰中正路223巷59號,121.526622,25.093813
6,臺北市北投區磺港路１４０號十四樓之２,臺北市北投區清江里11鄰磺港路140號,121.502769,25.129100
7,臺北市汀州路一段３５２號十九樓之１,臺北市中正區永功里7鄰汀州路一段352號,121.512322,25.026143
8,臺北市和平東路三段４５０號三樓,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
9,臺北市和平東路三段４５０號七樓之２,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
10,臺北市和平東路三段４５０號七樓之３,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
11,臺北市和平東路三段４５２號四樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
12,臺北市和平東路三段４５２號三樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
13,臺北市和平東路三段４５２號三樓,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
14,臺北市和平東路三段４５２號二樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
15,臺北市和平東路三段４５２號六樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
16,臺北市和平東路三段４５２號六樓之２,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
17,臺北市和平東路三段４５２號七樓之２,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
18,臺北市和平東路三段４５０號六樓,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
19,臺北市復興南路二段５５號十五樓之２,臺北市大安區住安里2鄰復興南路二段55號,121.543760,25.030940
20,臺北市和平東路三段４５０號十樓,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
21,臺北市和平東路三段４５０號十樓之１,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
22,臺北市和平東路三段４５０號八樓之２,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
23,臺北市和平東路三段４５２號四樓之３,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
24,臺北市和平東路三段４５０號十一樓之２,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
25,臺北市和平東路三段４５０號十樓之２,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
26,臺北市和平東路三段４５２號三樓之３,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
27,臺北市和平東路三段４５２號五樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
28,臺北市和平東路三段４５２號三樓之２,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
29,臺北市和平東路三段４５２號六樓之３,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
30,臺北市松山區光復南路４６巷３６號三樓之３,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
31,臺北市松山區光復南路４６巷３６號十二樓之３,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
32,臺北市松山區光復南路４６巷３６號十二樓,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
33,臺北市和平東路三段４５２號八樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
34,臺北市和平東路三段４５２號七樓之１,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
35,臺北市和平東路三段４５０號五樓之１,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
36,臺北市和平東路三段４５２號七樓之３,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
37,臺北市松山區光復南路４６巷３６號十樓,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
38,臺北市和平東路三段４５２號五樓之２,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
39,臺北市和平東路三段４５０號六樓之１,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
40,臺北市松山區光復南路４６巷３６號十四樓之１,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
41,臺北市重慶南路二段８０號十四樓之２,臺北市中正區龍光里6鄰重慶南路二段80號,121.514799,25.030529
42,臺北市和平東路三段４５２號二樓,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
43,臺北市松山區光復南路４６巷３６號二十二樓,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
44,臺北市和平東路三段４５０號四樓之１,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
45,臺北市和平東路三段４５０號四樓,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
46,臺北市和平東路三段４５２號五樓之３,臺北市大安區黎和里7鄰和平東路三段452號,121.559583,25.017309
47,臺北市松山區光復南路４６巷３６號二十樓之２,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
48,臺北市松山區光復南路４６巷３６號二十樓,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
49,臺北市松山區光復南路４６巷３６號二十樓之１,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
50,臺北市松山區光復南路４６巷３６號二十樓之３,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
51,臺北市和平東路三段４５０號二樓之１,臺北市大安區黎和里7鄰和平東路三段450號,121.559583,25.017389
52,臺北市松山區光復南路４６巷３６號五樓之３,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
53,臺北市松山區光復南路４６巷３６號十四樓,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
54,臺北市松山區光復南路４６巷３６號四樓之３,臺北市松山區復源里6鄰光復南路46巷36號,121.554654,25.045734
