id,Address,Response_Address,Response_X,Response_Y
1,臺北市大同區迪化街二段２２號,臺北市大同區景星里1鄰迪化街二段22號,121.509248,25.063891
2,臺北市文山區保儀路３６號四樓之１,臺北市文山區木柵里32鄰保儀路36號,121.568395,24.988005
3,臺北市南港區東新街６０號八樓,臺北市南港區萬福里1鄰東新街60號,121.585517,25.047446
4,臺北市南港區東新街６２號十一樓,臺北市南港區萬福里1鄰東新街62號,121.585603,25.047374
5,臺北市南港區東新街６２號十樓,臺北市南港區萬福里1鄰東新街62號,121.585603,25.047374
6,臺北市南港區東新街６０號十二樓,臺北市南港區萬福里1鄰東新街60號,121.585517,25.047446
7,臺北市南港區東新街６２號九樓,臺北市南港區萬福里1鄰東新街62號,121.585603,25.047374
8,臺北市南港區東新街６０號九樓,臺北市南港區萬福里1鄰東新街60號,121.585517,25.047446
9,臺北市南港區東新街５８號八樓,臺北市南港區萬福里1鄰東新街58號,121.585423,25.047523
10,臺北市中山區植福路２８６巷２６號二十二樓,臺北市中山區金泰里14鄰植福路286巷26號,121.559957,25.081092
11,臺北市南港區東新街６０號十一樓,臺北市南港區萬福里1鄰東新街60號,121.585517,25.047446
12,臺北市南港區東新街６０號十樓,臺北市南港區萬福里1鄰東新街60號,121.585517,25.047446
13,臺北市內湖區新明路４２８巷８號六樓,臺北市內湖區行善里4鄰新明路428巷8號,121.579261,25.054269
14,臺北市松山區松河街８０號十二樓,臺北市松山區慈祐里7鄰松河街80號,121.574352,25.050784
15,臺北市松山區健康路３２５巷２５弄２０號十三樓,臺北市松山區鵬程里15鄰健康路325巷25弄20號,121.565979,25.056345
16,臺北市松山區健康路３２５巷２５弄２０號十二樓,臺北市松山區鵬程里15鄰健康路325巷25弄20號,121.565979,25.056345
17,臺北市內湖區新明路４２８巷１０號十三樓,臺北市內湖區行善里4鄰新明路428巷10號,121.579293,25.054189
18,臺北市內湖區新明路４２８巷６號四樓,臺北市內湖區行善里4鄰新明路428巷6號,121.579413,25.054220
19,臺北市內湖區新明路４２８巷６號十一樓,臺北市內湖區行善里4鄰新明路428巷6號,121.579413,25.054220
20,臺北市內湖區新明路４２８巷８號二樓,臺北市內湖區行善里4鄰新明路428巷8號,121.579261,25.054269
21,臺北市內湖區新明路４２８巷８號七樓,臺北市內湖區行善里4鄰新明路428巷8號,121.579261,25.054269
22,臺北市內湖區新明路４２８巷８號十四樓,臺北市內湖區行善里4鄰新明路428巷8號,121.579261,25.054269
23,臺北市信義區忠孝東路五段７９０巷２２弄１７號三樓之１,臺北市信義區大道里7鄰忠孝東路五段790巷22弄17號,121.582001,25.042366
24,臺北市南港區東新街６０號五樓,臺北市南港區萬福里1鄰東新街60號,121.585517,25.047446
25,臺北市南港區東新街５６號五樓,臺北市南港區萬福里1鄰東新街56號,121.585365,25.047595
26,臺北市信義區忠孝東路五段７９０巷２２弄１７號五樓,臺北市信義區大道里7鄰忠孝東路五段790巷22弄17號,121.582001,25.042366
27,臺北市南港區東新街５８號七樓,臺北市南港區萬福里1鄰東新街58號,121.585423,25.047523
28,臺北市士林區中山北路六段２９０巷７弄３５號六樓,臺北市士林區蘭雅里15鄰中山北路六段290巷7弄35號,121.527471,25.109967
29,臺北市南港區東新街５６號十二樓,臺北市南港區萬福里1鄰東新街56號,121.585365,25.047595
30,臺北市萬華區萬大路３８６號六樓之２,臺北市萬華區全德里1鄰萬大路386號,121.498848,25.022216
31,臺北市信義區忠孝東路五段７９０巷２２弄１７號五樓之１,臺北市信義區大道里7鄰忠孝東路五段790巷22弄17號,121.582001,25.042366
